session_id,scenario,source_ip,start_time,end_time,duration_min,alert_count,max_phase_gt,max_phase_pred,is_multi_phase,risk_score,risk_level,status,recommended_action
fox-172.17.131.81-1642560486,fox,172.17.131.81,1642560486,1642560506,0.3,6,,,False,0,BENIGN,MONITORED,No action required
fox-172.17.131.81-1642564106,fox,172.17.131.81,1642564106,1642564126,0.3,6,,,False,0,BENIGN,MONITORED,No action required
fox-172.17.131.81-1642567726,fox,172.17.131.81,1642567726,1642567746,0.3,6,,,False,0,BENIGN,MONITORED,No action required
fox-172.17.131.81-1642571347,fox,172.17.131.81,1642571347,1642574987,60.7,72,,,False,0,BENIGN,MONITORED,No action required
fox-172.17.131.81-1642577413,fox,172.17.131.81,1642577413,1642594015,276.7,648,,,False,0,BENIGN,MONITORED,No action required
fox-172.17.131.81-1642595898,fox,172.17.131.81,1642595898,1642622074,436.3,1755,,,False,0,BENIGN,MONITORED,No action required
fox-172.17.131.81-1642625655,fox,172.17.131.81,1642625655,1642625675,0.3,6,,,False,0,BENIGN,MONITORED,No action required
fox-172.17.131.81-1642629275,fox,172.17.131.81,1642629275,1642629994,12.0,33,,,False,0,BENIGN,MONITORED,No action required
fox-172.17.131.81-1642632895,fox,172.17.131.81,1642632895,1642632916,0.3,6,,,False,0,BENIGN,MONITORED,No action required
fox-172.17.131.81-1642636516,fox,172.17.131.81,1642636516,1642636536,0.3,6,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642228227,fox,192.168.128.170,1642228227,1642229586,22.6,16,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642231952,fox,192.168.128.170,1642231952,1642242752,180.0,605,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642245247,fox,192.168.128.170,1642245247,1642250625,89.6,422,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642252867,fox,192.168.128.170,1642252867,1642267965,251.6,680,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642269823,fox,192.168.128.170,1642269823,1642275165,89.0,146,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642320676,fox,192.168.128.170,1642320676,1642343123,374.1,1156,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642345230,fox,192.168.128.170,1642345230,1642353923,144.9,462,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642356078,fox,192.168.128.170,1642356078,1642359289,53.5,172,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642361123,fox,192.168.128.170,1642361123,1642364723,60.0,86,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642400243,fox,192.168.128.170,1642400243,1642401969,28.8,121,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642411524,fox,192.168.128.170,1642411524,1642413314,29.8,124,Actions_on_Objectives,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642417183,fox,192.168.128.170,1642417183,1642433137,265.9,986,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642435494,fox,192.168.128.170,1642435494,1642440337,80.7,260,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642487138,fox,192.168.128.170,1642487138,1642487178,0.7,14,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642501506,fox,192.168.128.170,1642501506,1642510415,148.5,609,Exploitation,Reconnaissance,False,15,LOW,MONITORED,No action required
fox-192.168.128.170-1642512350,fox,192.168.128.170,1642512350,1642530351,300.0,1014,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642580751,fox,192.168.128.170,1642580751,1642602365,360.2,1108,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642604304,fox,192.168.128.170,1642604304,1642613165,147.7,309,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.170-1642616104,fox,192.168.128.170,1642616104,1642620365,71.0,200,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642205197,fox,192.168.128.195,1642205197,1642205341,2.4,18,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642235275,fox,192.168.128.195,1642235275,1642239468,69.9,224,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642243069,fox,192.168.128.195,1642243069,1642258497,257.1,452,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642261078,fox,192.168.128.195,1642261078,1642264678,60.0,68,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642277854,fox,192.168.128.195,1642277854,1642279078,20.4,13,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642317174,fox,192.168.128.195,1642317174,1642318429,20.9,89,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642325102,fox,192.168.128.195,1642325102,1642343112,300.2,600,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642346471,fox,192.168.128.195,1642346471,1642347516,17.4,40,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642349424,fox,192.168.128.195,1642349424,1642351437,33.5,103,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642353912,fox,192.168.128.195,1642353912,1642357512,60.0,113,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642359669,fox,192.168.128.195,1642359669,1642364712,84.0,164,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642400713,fox,192.168.128.195,1642400713,1642404444,62.2,146,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642407913,fox,192.168.128.195,1642407913,1642411849,65.6,116,Actions_on_Objectives,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642414776,fox,192.168.128.195,1642414776,1642418723,65.8,317,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642422189,fox,192.168.128.195,1642422189,1642422810,10.3,49,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642425711,fox,192.168.128.195,1642425711,1642425923,3.5,13,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642429523,fox,192.168.128.195,1642429523,1642433123,60.0,77,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642487123,fox,192.168.128.195,1642487123,1642491550,73.8,168,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642494323,fox,192.168.128.195,1642494323,1642498732,73.5,215,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642500829,fox,192.168.128.195,1642500829,1642513100,204.5,376,Exploitation,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642515177,fox,192.168.128.195,1642515177,1642516594,23.6,70,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642526733,fox,192.168.128.195,1642526733,1642533933,120.0,220,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642539715,fox,192.168.128.195,1642539715,1642545720,100.1,318,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642583499,fox,192.168.128.195,1642583499,1642591534,133.9,417,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642595143,fox,192.168.128.195,1642595143,1642595434,4.8,22,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642598743,fox,192.168.128.195,1642598743,1642604114,89.5,245,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.128.195-1642609506,fox,192.168.128.195,1642609506,1642613143,60.6,122,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642239970,fox,192.168.129.212,1642239970,1642243663,61.5,110,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642247274,fox,192.168.129.212,1642247274,1642249055,29.7,55,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642254025,fox,192.168.129.212,1642254025,1642254474,7.5,28,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642258074,fox,192.168.129.212,1642258074,1642262701,77.1,174,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642317909,fox,192.168.129.212,1642317909,1642325110,120.0,237,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642328453,fox,192.168.129.212,1642328453,1642328710,4.3,13,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642332177,fox,192.168.129.212,1642332177,1642340218,134.0,372,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642399201,fox,192.168.129.212,1642399201,1642401611,40.2,94,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642414854,fox,192.168.129.212,1642414854,1642415122,4.5,13,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642418733,fox,192.168.129.212,1642418733,1642429533,180.0,250,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642436733,fox,192.168.129.212,1642436733,1642440333,60.0,110,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642497139,fox,192.168.129.212,1642497139,1642497950,13.5,40,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642508745,fox,192.168.129.212,1642508745,1642509833,18.1,37,Exploitation,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642515945,fox,192.168.129.212,1642515945,1642516230,4.8,13,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642518945,fox,192.168.129.212,1642518945,1642520192,20.8,58,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642522043,fox,192.168.129.212,1642522043,1642523145,18.4,61,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642569946,fox,192.168.129.212,1642569946,1642574488,75.7,108,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642576794,fox,192.168.129.212,1642576794,1642577146,5.9,19,,Reconnaissance,False,15,LOW,MONITORED,No action required
fox-192.168.129.212-1642580746,fox,192.168.129.212,1642580746,1642588992,137.4,285,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.129.212-1642591546,fox,192.168.129.212,1642591546,1642595157,60.2,68,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642212500,fox,192.168.131.228,1642212500,1642212500,0.0,3,,Reconnaissance,False,15,LOW,MONITORED,No action required
fox-192.168.131.228-1642238177,fox,192.168.131.228,1642238177,1642239716,25.6,16,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642241751,fox,192.168.131.228,1642241751,1642244223,41.2,136,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642246992,fox,192.168.131.228,1642246992,1642248628,27.3,49,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642250592,fox,192.168.131.228,1642250592,1642254192,60.0,50,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642257316,fox,192.168.131.228,1642257316,1642259243,32.1,109,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642261392,fox,192.168.131.228,1642261392,1642262814,23.7,85,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642264697,fox,192.168.131.228,1642264697,1642265468,12.8,55,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642321510,fox,192.168.131.228,1642321510,1642325110,60.0,170,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642331057,fox,192.168.131.228,1642331057,1642336848,96.5,212,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642342430,fox,192.168.131.228,1642342430,1642346724,71.6,116,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642397124,fox,192.168.131.228,1642397124,1642400724,60.0,152,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642406762,fox,192.168.131.228,1642406762,1642409629,47.8,49,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642411524,fox,192.168.131.228,1642411524,1642418737,120.2,315,Actions_on_Objectives,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642493237,fox,192.168.131.228,1642493237,1642505148,198.5,334,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642508748,fox,192.168.131.228,1642508748,1642510287,25.6,82,Exploitation,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642512348,fox,192.168.131.228,1642512348,1642513008,11.0,49,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642568890,fox,192.168.131.228,1642568890,1642575296,106.8,252,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.131.228-1642580749,fox,192.168.131.228,1642580749,1642587949,120.0,246,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642204803,fox,192.168.255.254,1642204803,1642231334,442.2,174,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642233423,fox,192.168.255.254,1642233423,1642240808,123.1,68,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642312819,fox,192.168.255.254,1642312819,1642314301,24.7,2,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642319105,fox,192.168.255.254,1642319105,1642320008,15.1,3,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642325193,fox,192.168.255.254,1642325193,1642326240,17.4,19,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642330804,fox,192.168.255.254,1642330804,1642334413,60.1,9,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642337423,fox,192.168.255.254,1642337423,1642338004,9.7,3,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642411593,fox,192.168.255.254,1642411593,1642411594,0.0,3,Actions_on_Objectives,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642431660,fox,192.168.255.254,1642431660,1642431660,0.0,6,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642449662,fox,192.168.255.254,1642449662,1642449662,0.0,2,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642452616,fox,192.168.255.254,1642452616,1642489269,610.9,62,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642491950,fox,192.168.255.254,1642491950,1642492841,14.8,11,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642497666,fox,192.168.255.254,1642497666,1642497666,0.0,5,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642518022,fox,192.168.255.254,1642518022,1642518022,0.0,2,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642536064,fox,192.168.255.254,1642536064,1642540838,79.6,9,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642543207,fox,192.168.255.254,1642543207,1642543207,0.0,2,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642546877,fox,192.168.255.254,1642546877,1642568477,360.0,39,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642586408,fox,192.168.255.254,1642586408,1642586408,0.0,2,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642615277,fox,192.168.255.254,1642615277,1642615277,0.0,2,,,False,0,BENIGN,MONITORED,No action required
fox-192.168.255.254-1642622477,fox,192.168.255.254,1642622477,1642636516,234.0,19,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1643952563,harrison,10.237.0.166,1643952563,1643992912,672.5,1760,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644001625,harrison,10.237.0.166,1644001625,1644002447,13.7,48,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644033571,harrison,10.237.0.166,1644033571,1644033571,0.0,10,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644038908,harrison,10.237.0.166,1644038908,1644082280,722.9,2443,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644084174,harrison,10.237.0.166,1644084174,1644088085,65.2,136,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644092996,harrison,10.237.0.166,1644092996,1644094300,21.7,24,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644111574,harrison,10.237.0.166,1644111574,1644111574,0.0,10,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644130093,harrison,10.237.0.166,1644130093,1644171891,696.6,1782,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644174391,harrison,10.237.0.166,1644174391,1644177039,44.1,33,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644192030,harrison,10.237.0.166,1644192030,1644192030,0.0,2,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644205472,harrison,10.237.0.166,1644205472,1644205472,0.0,12,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644215091,harrison,10.237.0.166,1644215091,1644218045,49.2,169,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644220464,harrison,10.237.0.166,1644220464,1644258350,631.4,2388,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644260487,harrison,10.237.0.166,1644260487,1644260487,0.0,8,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644265763,harrison,10.237.0.166,1644265763,1644270040,71.3,82,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644283713,harrison,10.237.0.166,1644283713,1644283714,0.0,12,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644297888,harrison,10.237.0.166,1644297888,1644335079,619.9,2368,Actions_on_Objectives,Reconnaissance,False,15,LOW,MONITORED,No action required
harrison-10.237.0.166-1644338482,harrison,10.237.0.166,1644338482,1644339217,12.2,40,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644346509,harrison,10.237.0.166,1644346509,1644347929,23.7,34,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.166-1644350925,harrison,10.237.0.166,1644350925,1644354232,55.1,104,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.4-1643932801,harrison,10.237.0.4,1643932801,1643933354,9.2,23,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.4-1643938416,harrison,10.237.0.4,1643938416,1643938416,0.0,3,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.4-1643946468,harrison,10.237.0.4,1643946468,1643947273,13.4,3,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.4-1643954313,harrison,10.237.0.4,1643954313,1643955729,23.6,49,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.4-1643958767,harrison,10.237.0.4,1643958767,1643960804,34.0,8,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.4-1643962655,harrison,10.237.0.4,1643962655,1643962655,0.0,3,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.4-1644020536,harrison,10.237.0.4,1644020536,1644020536,0.0,12,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.4-1644129108,harrison,10.237.0.4,1644129108,1644130139,17.2,14,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.4-1644136162,harrison,10.237.0.4,1644136162,1644136405,4.0,2,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.4-1644192001,harrison,10.237.0.4,1644192001,1644192001,0.0,2,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.4-1644255616,harrison,10.237.0.4,1644255616,1644255617,0.0,14,,,False,0,BENIGN,MONITORED,No action required
harrison-10.237.0.4-1644302268,harrison,10.237.0.4,1644302268,1644302269,0.0,14,,,False,0,BENIGN,MONITORED,No action required
